,latitude,longitude,time,magnitude,catalog_id
394,46.687,10.52,1983-07-31 20:52:56.000000000,4.3,real
395,46.695,10.438,1983-07-31 22:14:52.500000000,2.4000000000000004,real
396,46.73,10.498,1983-08-01 02:50:39.500000000,3.1,real
397,46.698,10.453,1983-08-01 09:20:47.000000000,2.8000000000000003,real
398,46.71,10.442,1983-08-01 20:00:47.700000000,3.0,real
399,46.705,10.44,1983-08-03 08:35:13.800000000,2.7,real
400,46.258,10.238,1983-08-06 07:42:31.600000000,2.8000000000000003,real
401,46.702,10.485,1983-08-07 19:55:02.500000000,2.4000000000000004,real
402,46.712,10.36,1983-08-31 00:18:27.800000000,4.0,real
403,46.595,10.593,1983-08-31 00:20:38.990000000,2.9000000000000004,real
404,46.683,10.548,1983-08-31 01:56:58.700000000,2.3000000000000003,real
405,47.387,9.733,1983-09-01 05:55:35.900000000,2.2,real
406,46.705,10.555,1983-09-03 11:06:31.600000000,2.3000000000000003,real
407,47.705,8.811,1983-09-04 21:51:03.700000000,2.9000000000000004,real
408,46.327,8.082,1983-09-05 10:42:14.900000000,2.4000000000000004,real
409,47.714,8.804,1983-09-05 21:08:02.700000000,2.5,real
410,47.707,8.815,1983-09-07 03:57:10.800000000,2.4000000000000004,real
411,47.704,8.805,1983-09-07 12:40:09.000000000,2.4000000000000004,real
412,47.71,8.811,1983-09-09 08:31:12.200000000,2.3000000000000003,real
413,46.703,10.607,1983-09-11 22:30:49.500000000,2.3000000000000003,real
414,46.532,9.872,1983-09-18 10:51:11.500000000,2.3000000000000003,real
415,46.788,10.497,1983-10-03 08:37:15.900000000,2.4000000000000004,real
416,47.408,9.837,1983-10-06 08:06:39.100000000,2.2,real
417,46.385,7.008,1983-10-12 08:40:11.600000000,2.2,real
418,46.701,10.458,1983-10-21 13:00:49.570000000,3.0,real
419,46.688,10.46,1983-10-23 15:31:23.700000000,2.2,real
420,47.746,7.633,1983-10-24 21:31:25.600000000,2.7,real
421,46.678,10.557,1983-10-26 14:25:27.900000000,2.3000000000000003,real
422,46.655,10.307,1983-10-28 15:05:18.900000000,2.4000000000000004,real
423,46.7,10.497,1983-11-01 09:05:20.600000000,2.5,real
424,47.528,9.68,1983-11-06 08:32:12.500000000,2.9000000000000004,real
425,46.727,10.357,1983-11-09 04:34:04.500000000,2.3000000000000003,real
426,46.692,10.513,1983-11-12 04:01:30.100000000,2.9000000000000004,real
427,47.696,7.683,1983-11-13 06:13:53.900000000,2.9000000000000004,real
428,46.077,6.165,1983-11-16 00:02:44.500000000,2.3000000000000003,real
429,46.055,6.037,1983-11-16 00:27:58.500000000,2.6,real
430,47.09,6.863,1983-11-17 13:16:00.700000000,2.2,real
431,46.668,10.455,1983-11-30 21:37:25.700000000,2.7,real
432,46.735,10.457,1983-12-01 08:44:58.500000000,2.3000000000000003,real
433,46.688,10.552,1983-12-05 02:16:23.000000000,2.4000000000000004,real
434,46.578,9.715,1983-12-28 14:40:41.800000000,2.2,real
435,47.335,8.815,1984-01-11 14:11:57.800000000,3.2,real
436,46.223,9.193,1984-01-19 08:36:46.300000000,2.2,real
437,46.35,10.102,1984-01-23 18:27:43.300000000,2.5,real
438,46.438,10.16,1984-01-25 02:18:25.900000000,2.2,real
439,46.698,10.563,1984-02-02 01:36:09.900000000,2.3000000000000003,real
440,46.692,10.535,1984-02-29 01:21:34.500000000,2.2,real
441,46.781,6.963,1984-03-09 08:14:32.400000000,2.6,real
442,46.733,10.482,1984-03-17 02:58:11.700000000,2.2,real
443,46.517,10.412,1984-03-22 12:01:35.200000000,2.3000000000000003,real
444,47.432,7.565,1984-04-10 16:50:53.200000000,2.6,real
445,47.435,7.748,1984-04-12 00:50:40.500000000,2.5,real
446,47.42,9.8,1984-04-26 10:22:29.200000000,2.2,real
447,46.583,7.633,1984-06-01 12:00:16.600000000,2.6,real
448,46.888,9.532,1984-06-07 12:38:50.700000000,2.4000000000000004,real
449,46.688,10.323,1984-06-08 02:43:34.900000000,4.0,real
450,47.754,7.802,1984-06-16 06:43:27.200000000,2.7,real
451,46.522,9.913,1984-08-02 12:06:52.700000000,2.8000000000000003,real
452,46.938,6.887,1984-08-04 22:45:44.000000000,2.3000000000000003,real
453,46.948,6.877,1984-08-05 02:08:09.300000000,2.3000000000000003,real
454,45.867,7.182,1984-08-06 12:44:01.000000000,2.3000000000000003,real
455,46.65,9.793,1984-08-28 13:14:54.300000000,2.5,real
456,47.488,8.7,1984-08-31 07:25:00.400000000,2.4000000000000004,real
457,47.247,8.562,1984-09-05 05:16:49.300000000,4.0,real
458,47.243,8.557,1984-09-14 22:30:29.400000000,2.9000000000000004,real
459,46.27,7.588,1984-11-04 01:57:42.000000000,2.8000000000000003,real
460,46.227,7.702,1984-11-07 07:03:41.900000000,2.3000000000000003,real
461,46.587,9.605,1984-11-08 09:36:04.000000000,2.3000000000000003,real
462,47.39,7.135,1984-11-26 20:15:33.100000000,2.2,real
463,46.002,7.269,1985-01-04 16:57:37.000000000,3.5,real
464,47.647,7.411,1985-02-28 21:33:01.630000000,3.4000000000000004,real
465,46.255,6.295,1985-04-06 04:18:35.200000000,2.7,real
466,46.725,8.475,1985-04-13 04:33:55.800000000,2.4000000000000004,real
467,46.718,8.485,1985-04-16 09:31:09.300000000,2.4000000000000004,real
468,47.208,9.223,1985-04-24 04:56:12.200000000,2.3000000000000003,real
469,46.246,6.821,1985-05-01 10:18:09.800000000,2.2,real
470,46.733,10.577,1985-05-12 07:19:51.600000000,2.3000000000000003,real
471,46.367,9.212,1985-05-16 19:01:10.500000000,2.4000000000000004,real
472,46.602,9.595,1985-05-20 04:18:44.000000000,2.2,real
473,46.017,6.877,1985-05-25 10:39:57.200000000,3.1,real
474,46.263,6.827,1985-05-29 02:03:05.100000000,2.5,real
475,46.256,6.822,1985-05-29 06:01:37.200000000,3.0,real
476,46.628,10.448,1985-05-29 11:43:19.400000000,2.4000000000000004,real
477,46.217,6.815,1985-05-29 20:52:21.900000000,2.5,real
478,46.248,6.818,1985-06-01 17:01:06.900000000,2.3000000000000003,real
479,46.838,10.318,1985-06-02 23:15:21.400000000,2.4000000000000004,real
480,46.763,6.523,1985-06-08 22:39:26.300000000,2.8000000000000003,real
481,46.578,9.76,1985-06-16 05:38:27.700000000,2.3000000000000003,real
482,47.003,7.753,1985-07-07 00:08:58.200000000,2.5,real
483,46.335,7.444,1985-07-09 09:33:27.500000000,2.4000000000000004,real
484,46.77,9.663,1985-07-15 22:59:04.700000000,2.2,real
485,46.245,9.07,1985-07-18 21:30:26.900000000,2.3000000000000003,real
486,46.738,10.072,1985-07-31 19:31:10.300000000,2.5,real
487,46.675,10.485,1985-08-01 04:02:37.600000000,2.5,real
488,47.68,7.78,1985-08-13 02:17:47.500000000,2.3000000000000003,real
489,46.277,6.771,1985-08-21 13:00:12.000000000,2.2,real
490,46.153,8.548,1985-09-01 14:44:33.500000000,2.4000000000000004,real
491,45.74,7.167,1985-09-13 23:52:27.000000000,2.2,real
492,46.733,6.037,1985-09-23 13:29:39.800000000,2.4000000000000004,real
493,46.323,7.397,1985-09-25 21:44:20.800000000,2.3000000000000003,real
494,46.922,8.308,1985-09-29 23:36:03.300000000,2.5,real
495,46.155,7.097,1985-10-17 12:53:16.000000000,2.4000000000000004,real
496,46.903,9.55,1985-10-20 01:32:35.700000000,2.3000000000000003,real
497,47.147,9.517,1985-11-05 09:46:27.900000000,2.3000000000000003,real
498,47.152,9.538,1985-11-05 09:51:02.700000000,2.3000000000000003,real
499,46.137,8.158,1985-11-13 10:23:14.200000000,2.4000000000000004,real
500,47.598,8.96,1985-11-21 12:07:44.900000000,2.2,real
501,46.067,7.096,1985-11-21 20:08:14.300000000,2.2,real
502,46.696,6.883,1985-11-23 14:07:48.600000000,2.3000000000000003,real
503,46.437,8.628,1985-12-09 15:45:22.900000000,2.2,real
504,46.718,8.08,1985-12-15 16:26:51.700000000,2.5,real
505,46.287,6.645,1985-12-18 15:13:28.400000000,2.2,real
506,46.88,8.311,1985-12-21 17:19:22.900000000,2.9000000000000004,real
507,46.408,10.248,1986-01-02 16:43:28.200000000,2.7,real
508,46.004,6.879,1986-01-17 07:05:30.700000000,3.4000000000000004,real
509,46.196,7.646,1986-01-19 06:54:36.200000000,2.9000000000000004,real
510,46.434,7.877,1986-01-28 11:49:48.100000000,3.5,real
511,46.765,9.807,1986-01-29 02:53:18.900000000,2.5,real
512,46.682,9.722,1986-02-10 22:07:51.400000000,2.2,real
513,46.061,7.638,1986-02-15 01:43:06.600000000,3.8000000000000003,real
514,47.746,7.792,1986-02-18 00:07:29.300000000,2.2,real
515,46.468,8.355,1986-02-22 05:09:39.700000000,2.4000000000000004,real
516,46.747,10.513,1986-02-23 06:53:27.100000000,2.3000000000000003,real
517,46.255,9.212,1986-02-25 19:17:20.500000000,2.6,real
518,47.684,8.958,1986-02-27 12:07:06.700000000,4.1000000000000005,real
519,46.738,10.518,1986-02-27 16:50:33.400000000,2.5,real
520,46.525,8.523,1986-03-05 02:33:35.000000000,2.3000000000000003,real
521,46.76,10.127,1986-04-17 21:50:25.500000000,2.6,real
522,45.755,7.005,1986-05-08 11:28:21.400000000,2.2,real
523,47.123,9.312,1986-05-16 14:43:39.600000000,2.2,real
524,46.552,9.345,1986-06-02 01:28:45.800000000,2.5,real
525,46.127,7.948,1986-06-09 17:58:39.000000000,2.3000000000000003,real
526,47.082,9.214,1986-06-09 21:49:07.100000000,2.4000000000000004,real
527,46.8,9.733,1986-06-12 03:16:48.800000000,2.4000000000000004,real
528,46.677,10.515,1986-06-18 22:17:56.900000000,2.3000000000000003,real
529,46.532,9.532,1986-06-29 04:40:48.000000000,2.4000000000000004,real
530,46.487,9.623,1986-06-29 05:10:30.900000000,2.7,real
531,46.52,9.547,1986-06-29 06:37:47.000000000,2.4000000000000004,real
532,46.123,7.373,1986-07-03 13:22:53.900000000,2.2,real
533,46.418,9.868,1986-07-20 10:04:33.600000000,2.3000000000000003,real
534,46.98,9.452,1986-07-25 14:35:23.300000000,2.6,real
535,46.068,7.387,1986-07-26 12:41:31.400000000,2.4000000000000004,real
536,46.493,9.832,1986-09-11 17:41:19.800000000,2.2,real
537,46.868,9.96,1986-09-11 18:11:32.600000000,2.4000000000000004,real
538,46.498,9.808,1986-09-12 08:58:11.600000000,2.6,real
539,46.742,10.525,1986-09-12 12:51:33.000000000,2.7,real
540,46.475,9.832,1986-09-22 01:54:06.900000000,2.4000000000000004,real
541,47.127,9.735,1986-09-23 22:43:22.300000000,2.2,real
542,46.324,8.544,1986-09-27 05:26:16.500000000,2.2,real
543,46.44,9.853,1986-09-27 08:58:47.700000000,2.7,real
544,46.322,7.48,1986-10-09 10:08:53.700000000,3.1,real
545,46.267,7.619,1986-10-12 19:40:37.100000000,2.2,real
546,46.902,9.798,1986-10-16 15:54:48.400000000,2.9000000000000004,real
547,46.755,9.628,1986-10-18 18:21:58.500000000,2.4000000000000004,real
548,46.495,9.827,1986-10-22 00:19:13.400000000,2.2,real
549,46.67,10.6,1986-10-31 17:31:29.000000000,2.7,real
550,46.46,6.663,1986-11-01 01:12:33.300000000,2.3000000000000003,real
551,47.73,8.92,1986-11-05 05:02:51.000000000,2.4000000000000004,real
552,47.598,9.7,1986-11-05 07:57:20.600000000,2.7,real
553,46.155,8.237,1986-11-20 15:18:39.900000000,2.2,real
554,47.343,9.631,1986-12-08 05:23:11.400000000,2.2,real
555,47.493,8.703,1986-12-13 14:20:51.600000000,2.2,real
556,47.26,7.591,1987-01-07 14:42:22.600000000,2.3000000000000003,real
557,46.26,8.21,1987-01-07 16:01:14.100000000,2.2,real
558,46.247,8.227,1987-01-08 05:57:53.100000000,2.5,real
559,47.258,7.597,1987-01-08 19:17:17.300000000,2.2,real
560,47.255,7.605,1987-01-08 19:24:20.800000000,2.6,real
561,47.259,7.594,1987-01-12 03:37:59.200000000,2.2,real
562,47.256,7.595,1987-01-13 18:36:48.800000000,2.3000000000000003,real
563,47.261,7.589,1987-01-14 05:27:23.900000000,2.3000000000000003,real
564,47.426,9.287,1987-01-29 00:07:01.000000000,3.2,real
565,46.975,7.914,1987-03-12 16:03:32.100000000,2.2,real
566,46.245,8.235,1987-03-16 19:13:01.700000000,2.6,real
567,46.262,8.22,1987-03-18 04:34:36.700000000,2.9000000000000004,real
568,47.07,7.198,1987-03-21 20:48:16.000000000,2.3000000000000003,real
569,46.488,9.823,1987-04-04 23:33:09.600000000,2.4000000000000004,real
570,47.632,9.044,1987-04-07 10:44:12.100000000,2.4000000000000004,real
571,46.512,10.317,1987-04-07 13:34:51.100000000,3.2,real
572,46.38,6.954,1987-04-09 08:24:35.700000000,3.0,real
573,46.528,10.359,1987-04-09 14:38:53.700000000,2.8000000000000003,real
574,47.426,7.87,1987-04-10 07:58:26.100000000,2.4000000000000004,real
575,47.43,7.868,1987-04-11 03:14:39.900000000,3.3000000000000003,real
576,47.43,7.869,1987-04-11 07:21:04.900000000,2.5,real
577,46.41,8.56,1987-04-12 12:06:15.900000000,2.8000000000000003,real
578,46.407,8.562,1987-04-12 12:07:00.200000000,2.8000000000000003,real
579,46.247,7.629,1987-04-24 05:17:42.100000000,2.2,real
580,46.491,9.82,1987-04-29 20:41:47.200000000,2.7,real
581,47.225,8.564,1987-05-05 20:29:02.800000000,2.3000000000000003,real
582,46.267,8.218,1987-05-06 10:08:56.300000000,2.4000000000000004,real
583,46.253,8.228,1987-05-06 23:57:53.600000000,2.4000000000000004,real
584,46.259,8.219,1987-05-13 12:01:05.500000000,2.4000000000000004,real
585,46.728,10.513,1987-05-18 13:39:43.600000000,2.2,real
586,46.638,10.097,1987-05-24 16:05:23.300000000,2.3000000000000003,real
587,47.578,8.893,1987-06-05 18:49:50.700000000,2.4000000000000004,real
588,46.572,9.346,1987-06-16 18:13:09.800000000,2.2,real
589,46.359,8.236,1987-06-16 19:16:15.900000000,2.3000000000000003,real
590,46.661,10.441,1987-06-29 11:05:36.900000000,2.3000000000000003,real
591,47.216,9.626,1987-07-06 10:03:55.000000000,2.4000000000000004,real
592,47.674,7.476,1987-07-18 08:59:07.900000000,2.8000000000000003,real
593,46.491,10.52,1987-07-19 01:48:06.400000000,2.3000000000000003,real
594,46.088,8.154,1987-07-19 22:19:58.900000000,2.3000000000000003,real
595,46.898,9.117,1987-07-21 12:41:35.600000000,2.2,real
596,46.894,9.119,1987-07-26 07:38:06.800000000,2.3000000000000003,real
597,46.89,9.121,1987-07-26 10:56:50.500000000,2.4000000000000004,real
598,47.121,9.688,1987-07-29 09:53:46.300000000,2.6,real
599,46.896,9.126,1987-07-31 23:40:23.500000000,2.3000000000000003,real
600,47.472,7.43,1987-08-13 04:20:27.500000000,2.5,real
601,46.769,7.215,1987-08-30 20:38:16.300000000,2.5,real
602,46.758,7.215,1987-09-20 11:53:57.800000000,3.9000000000000004,real
603,46.617,10.484,1987-09-23 02:14:14.600000000,2.2,real
604,46.766,7.205,1987-09-23 13:09:01.600000000,3.0,real
605,46.792,7.191,1987-09-23 17:01:11.700000000,2.3000000000000003,real
606,46.764,7.188,1987-10-02 16:41:27.400000000,2.6,real
607,46.758,7.189,1987-10-08 04:42:44.700000000,2.5,real
608,47.208,9.594,1987-10-11 22:19:56.100000000,2.2,real
609,46.312,7.431,1987-10-27 20:55:14.800000000,2.3000000000000003,real
610,47.076,9.206,1987-10-28 23:49:00.400000000,4.2,real
611,46.625,10.458,1987-10-30 14:03:27.400000000,2.2,real
612,47.2,9.611,1987-11-01 10:16:19.100000000,2.6,real
613,46.413,8.104,1987-11-05 22:06:58.800000000,3.5,real
614,47.018,9.006,1987-11-09 14:07:10.700000000,2.5,real
615,47.131,9.339,1987-11-17 02:00:46.900000000,2.6,real
616,47.484,7.276,1987-11-20 20:39:36.500000000,2.4000000000000004,real
617,47.679,7.476,1987-11-21 14:01:13.330000000,2.8000000000000003,real
618,46.256,6.82,1987-12-10 12:05:10.300000000,2.6,real
619,47.314,7.163,1987-12-11 02:25:58.200000000,3.7,real
620,47.524,7.675,1987-12-16 09:36:01.000000000,2.8000000000000003,real
621,46.747,10.184,1987-12-30 06:51:17.500000000,2.3000000000000003,real
622,46.185,8.293,1988-02-20 18:18:13.900000000,2.2,real
623,47.686,9.329,1988-02-26 01:19:56.500000000,2.9000000000000004,real
624,46.486,9.912,1988-02-26 14:59:27.800000000,2.2,real
625,46.301,6.676,1988-04-24 17:36:08.100000000,2.4000000000000004,real
626,46.508,9.822,1988-05-07 18:49:59.900000000,2.4000000000000004,real
627,46.301,6.674,1988-05-08 22:19:56.500000000,2.3000000000000003,real
628,46.297,6.686,1988-05-09 23:47:31.200000000,2.4000000000000004,real
629,46.295,6.683,1988-05-10 02:26:17.700000000,2.6,real
630,47.524,7.672,1988-05-11 11:12:09.500000000,2.4000000000000004,real
631,46.308,6.673,1988-05-11 23:31:37.200000000,2.4000000000000004,real
632,46.298,6.679,1988-05-21 23:26:18.100000000,2.2,real
633,46.162,8.594,1988-05-26 17:11:56.200000000,2.8000000000000003,real
634,46.32,7.372,1988-06-02 16:20:03.500000000,2.2,real
635,46.728,10.194,1988-06-07 21:05:55.600000000,2.3000000000000003,real
636,45.861,6.886,1988-06-11 22:44:45.100000000,3.7,real
637,46.907,6.988,1988-07-12 23:26:40.900000000,2.3000000000000003,real
638,47.056,6.903,1988-07-21 15:35:11.600000000,2.5,real
639,46.395,10.271,1988-07-29 09:30:53.300000000,3.3000000000000003,real
640,47.751,8.942,1988-08-20 14:52:58.000000000,2.7,real
641,47.761,8.936,1988-08-21 06:04:51.800000000,2.3000000000000003,real
642,46.42,8.486,1988-08-22 00:39:00.900000000,2.2,real
643,46.708,7.242,1988-09-07 09:03:01.100000000,2.3000000000000003,real
644,47.13,8.39,1988-09-11 23:01:54.400000000,2.5,real
645,46.372,8.992,1988-09-12 21:54:06.600000000,2.2,real
646,45.995,7.874,1988-10-05 23:33:03.400000000,2.7,real
647,46.701,6.878,1988-10-14 19:02:31.000000000,3.4000000000000004,real
648,46.701,6.888,1988-10-14 21:35:30.500000000,2.7,real
649,47.738,7.648,1988-10-18 11:19:59.400000000,2.2,real
650,47.606,7.562,1988-10-27 21:50:18.200000000,2.5,real
651,46.704,6.866,1988-11-10 15:39:24.300000000,2.6,real
652,46.629,10.029,1988-12-03 18:05:55.000000000,2.9000000000000004,real
653,47.553,8.961,1988-12-10 03:20:23.900000000,2.5,real
654,46.345,7.534,1989-01-07 02:29:41.500000000,3.6,real
655,47.519,8.856,1989-02-21 23:36:50.200000000,3.4000000000000004,real
656,47.889,8.428,1989-02-25 06:10:47.600000000,2.4000000000000004,real
657,47.123,9.123,1989-04-02 06:58:59.500000000,3.2,real
658,46.566,6.21,1989-04-02 12:55:27.000000000,2.2,real
659,46.572,6.191,1989-04-10 21:22:18.700000000,2.8000000000000003,real
660,47.282,6.715,1989-04-30 03:38:01.700000000,2.9000000000000004,real
661,47.129,7.515,1989-06-11 06:05:07.100000000,2.3000000000000003,real
662,46.306,7.27,1989-07-16 09:39:56.200000000,2.2,real
663,46.523,9.011,1989-07-16 21:43:02.600000000,2.3000000000000003,real
664,46.848,9.87,1989-07-20 18:00:00.000000000,2.7,real
665,47.209,9.637,1989-07-28 15:35:17.900000000,2.2,real
666,46.195,7.744,1989-08-06 04:38:15.900000000,2.4000000000000004,real
667,46.196,7.724,1989-08-06 05:02:08.700000000,2.3000000000000003,real
668,46.193,7.728,1989-08-06 05:03:08.600000000,2.3000000000000003,real
669,45.815,7.114,1989-08-24 10:52:16.900000000,2.5,real
670,47.037,8.787,1989-09-05 05:10:04.700000000,2.5,real
671,46.691,10.169,1989-09-11 08:26:39.400000000,2.3000000000000003,real
672,46.69,10.097,1989-09-11 09:17:48.300000000,2.8000000000000003,real
673,46.691,10.095,1989-09-11 16:07:09.400000000,2.4000000000000004,real
674,47.037,8.787,1989-09-13 12:53:51.700000000,2.5,real
675,46.328,7.388,1989-09-30 04:41:02.100000000,4.1000000000000005,real
676,47.394,9.34,1989-10-04 15:33:03.600000000,2.2,real
677,46.187,6.934,1989-10-05 12:32:15.900000000,2.5,real
678,46.583,7.3,1989-10-30 08:06:02.800000000,2.2,real
679,46.58,7.305,1989-10-31 03:19:16.300000000,2.4000000000000004,real
680,47.775,9.208,1989-11-03 11:42:53.400000000,2.2,real
681,46.827,9.85,1989-11-11 00:19:59.100000000,2.5,real
682,46.304,7.361,1989-11-15 01:02:54.000000000,2.2,real
683,46.845,8.416,1989-11-19 21:20:58.800000000,2.4000000000000004,real
684,46.304,6.677,1989-11-26 12:10:11.500000000,2.5,real
685,46.317,7.411,1989-11-28 02:52:30.900000000,2.2,real
686,46.764,9.768,1990-01-01 16:38:23.900000000,2.9000000000000004,real
687,47.409,9.107,1990-01-04 20:44:51.600000000,2.5,real
688,47.409,9.11,1990-01-04 20:49:43.100000000,2.5,real
689,47.41,9.107,1990-01-04 23:20:25.600000000,2.3000000000000003,real
690,47.411,9.121,1990-01-05 04:21:10.100000000,2.9000000000000004,real
691,47.408,9.111,1990-01-05 16:35:00.800000000,2.5,real
692,47.409,9.115,1990-01-05 21:05:35.000000000,2.3000000000000003,real
693,46.963,10.616,1990-02-01 11:49:42.500000000,2.4000000000000004,real
694,46.98,10.55,1990-02-03 00:01:54.000000000,2.7,real
695,46.779,9.783,1990-02-12 01:08:11.800000000,2.6,real
696,46.283,6.749,1990-02-14 15:55:54.000000000,4.2,real
697,46.923,9.573,1990-02-24 10:58:12.700000000,2.3000000000000003,real
698,46.324,7.41,1990-03-02 16:20:33.600000000,2.2,real
699,46.516,9.669,1990-03-15 12:26:15.100000000,2.3000000000000003,real
700,46.791,9.834,1990-03-18 09:54:30.700000000,3.5,real
701,46.8,9.837,1990-03-18 09:58:47.400000000,2.7,real
702,46.754,10.185,1990-03-27 08:37:33.000000000,2.4000000000000004,real
703,46.337,7.516,1990-04-28 22:24:56.800000000,2.2,real
704,46.778,9.855,1990-05-11 14:19:35.900000000,2.2,real
705,46.858,10.237,1990-05-16 12:32:27.000000000,4.0,real
706,46.298,7.282,1990-06-03 19:23:54.400000000,2.2,real
707,46.708,9.999,1990-06-13 01:56:11.500000000,2.7,real
708,47.583,7.615,1990-06-16 22:41:44.000000000,2.4000000000000004,real
709,46.325,7.395,1990-07-26 12:30:14.400000000,2.4000000000000004,real
710,47.707,7.674,1990-07-31 19:13:14.000000000,2.5,real
711,47.05,9.536,1990-08-10 07:44:02.900000000,2.3000000000000003,real
712,47.27,7.999,1990-08-11 05:31:47.300000000,2.8000000000000003,real
713,46.248,7.404,1990-08-23 05:42:19.000000000,2.3000000000000003,real
714,46.412,9.864,1990-08-24 01:01:35.500000000,2.2,real
715,47.402,9.113,1990-09-05 02:39:49.900000000,2.3000000000000003,real
716,47.403,9.118,1990-09-05 02:46:42.400000000,2.2,real
717,46.181,7.641,1990-09-25 05:19:01.000000000,3.2,real
718,46.641,7.398,1990-10-14 11:42:44.100000000,2.2,real
719,46.883,8.996,1990-11-18 03:27:10.600000000,2.7,real
720,46.893,9.004,1990-11-22 15:51:19.300000000,3.7,real
721,46.891,9.002,1990-11-29 17:46:00.100000000,2.3000000000000003,real
722,47.098,6.575,1990-12-08 09:47:05.200000000,2.2,real
723,46.824,7.569,1990-12-16 14:07:42.000000000,2.7,real
724,46.478,9.829,1991-01-14 21:31:52.400000000,2.9000000000000004,real
725,46.501,9.801,1991-02-05 21:12:29.100000000,2.2,real
726,46.618,7.865,1991-02-17 20:04:40.300000000,2.2,real
727,45.836,7.157,1991-02-20 04:31:10.800000000,2.2,real
728,46.81,9.84,1991-02-22 16:53:58.900000000,2.7,real
729,46.967,10.607,1991-03-02 18:10:26.200000000,2.2,real
730,46.357,6.963,1991-03-19 05:19:19.800000000,2.3000000000000003,real
731,46.712,10.102,1991-04-03 09:04:48.900000000,2.3000000000000003,real
732,46.486,10.372,1991-05-03 23:12:07.800000000,2.4000000000000004,real
733,46.831,6.753,1991-05-06 16:41:18.400000000,2.5,real
734,47.093,9.641,1991-05-13 13:35:43.500000000,2.3000000000000003,real
735,47.637,9.699,1991-05-30 11:50:58.600000000,2.6,real
736,46.734,7.407,1991-06-16 10:16:28.200000000,2.4000000000000004,real
737,46.695,10.3,1991-06-24 16:29:55.400000000,2.3000000000000003,real
738,46.604,10.414,1991-07-12 03:44:34.400000000,2.2,real
739,46.6,10.587,1991-07-18 13:25:38.500000000,2.7,real
740,46.56,10.431,1991-08-01 17:21:32.500000000,3.0,real
741,46.584,10.468,1991-08-04 01:40:13.800000000,2.2,real
742,46.594,10.437,1991-08-18 01:19:42.300000000,2.6,real
743,46.583,10.508,1991-08-19 11:23:24.300000000,2.9000000000000004,real
744,47.7,7.8,1991-08-31 10:50:50.000000000,2.2,real
745,46.219,7.937,1991-09-07 18:09:21.300000000,2.4000000000000004,real
746,46.28,7.467,1991-09-26 07:29:08.200000000,2.2,real
747,47.153,9.517,1991-11-07 15:30:47.200000000,3.2,real
748,47.056,9.532,1991-11-08 15:12:32.000000000,2.4000000000000004,real
749,46.28,7.326,1991-11-10 12:55:09.800000000,2.5,real
750,46.731,9.527,1991-11-20 01:54:17.600000000,5.0,real
751,46.731,9.529,1991-11-20 02:47:47.100000000,2.3000000000000003,real
752,46.739,9.509,1991-11-20 06:04:27.800000000,2.2,real
753,46.734,9.532,1991-11-20 13:05:51.200000000,2.7,real
754,46.27,7.487,1991-11-21 11:46:50.000000000,2.3000000000000003,real
755,46.728,9.513,1991-11-21 21:43:45.200000000,2.2,real
756,46.729,9.513,1991-11-21 21:45:00.000000000,2.2,real
757,46.732,9.512,1991-11-22 06:15:07.800000000,2.6,real
758,46.729,9.525,1991-11-22 21:45:55.200000000,2.7,real
759,46.281,7.323,1991-11-23 00:03:29.000000000,2.4000000000000004,real
760,46.731,9.527,1991-11-24 16:43:54.300000000,2.7,real
761,47.208,9.397,1991-11-30 06:04:28.400000000,2.5,real
762,47.028,10.419,1991-12-09 20:24:56.000000000,2.3000000000000003,real
763,46.619,9.861,1991-12-16 17:19:10.600000000,2.4000000000000004,real
764,46.617,9.857,1991-12-16 18:09:18.700000000,2.2,real
765,47.164,9.636,1992-02-05 21:37:22.400000000,2.4000000000000004,real
766,46.751,10.142,1992-02-17 13:59:18.100000000,2.2,real
767,46.726,9.529,1992-02-17 19:23:13.300000000,3.6,real
768,46.727,9.531,1992-02-22 08:39:50.600000000,2.5,real
769,46.303,9.012,1992-03-05 13:02:22.500000000,2.3000000000000003,real
770,47.516,7.635,1992-03-25 05:33:17.700000000,2.4000000000000004,real
771,46.741,9.512,1992-03-28 19:24:16.200000000,3.5,real
772,46.736,9.513,1992-03-29 16:24:27.200000000,2.8000000000000003,real
773,46.948,8.644,1992-04-10 12:19:55.600000000,2.4000000000000004,real
774,46.733,9.522,1992-04-20 04:32:13.200000000,2.4000000000000004,real
775,46.669,10.22,1992-04-28 13:29:42.700000000,2.3000000000000003,real
776,46.328,7.419,1992-05-07 18:30:53.000000000,2.3000000000000003,real
777,47.145,9.518,1992-05-08 06:44:40.200000000,4.7,real
778,47.164,9.481,1992-05-08 07:47:14.600000000,2.5,real
779,47.144,9.519,1992-05-08 07:51:25.400000000,4.0,real
780,47.141,9.534,1992-05-09 03:26:49.400000000,2.6,real
781,47.15,9.506,1992-05-09 11:13:03.700000000,2.8000000000000003,real
782,47.162,9.542,1992-05-09 18:54:05.000000000,2.8000000000000003,real
783,47.158,9.563,1992-05-10 12:54:50.700000000,2.4000000000000004,real
784,47.158,9.525,1992-05-15 00:43:43.200000000,3.9000000000000004,real
785,47.235,9.648,1992-05-24 14:31:22.000000000,2.2,real
786,47.143,9.528,1992-06-02 12:01:52.300000000,3.0,real
787,46.726,8.96,1992-06-26 19:17:48.900000000,2.5,real
788,47.591,8.793,1992-07-15 03:31:59.100000000,2.4000000000000004,real
